user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_segment,segment_name
1314,437,1,60.82,1,1,1,111,Потерянные
4316,338,2,60.89,2,2,1,221,Засыпающие
3074,226,3,60.89,3,3,1,331,Обычные клиенты
1955,176,2,60.91,4,2,1,421,Потенциальные лоялисты
4122,450,2,60.98,1,2,1,121,Обычные клиенты
1055,477,1,61.02,1,1,1,111,Потерянные
944,525,2,61.06,1,1,1,111,Потерянные
4210,220,1,61.1,3,1,1,311,Засыпающие
1203,458,1,61.19,1,1,1,111,Потерянные
4550,286,4,61.33,3,4,1,341,Обычные клиенты
1667,563,2,61.36,1,1,1,111,Потерянные
3651,313,3,61.36,2,2,1,221,Засыпающие
2175,284,1,61.36,3,1,1,311,Засыпающие
315,506,2,61.44,1,1,1,111,Потерянные
4241,201,2,61.75,4,2,1,421,Потенциальные лоялисты
4039,451,2,61.76,1,2,1,121,Обычные клиенты
3427,400,2,61.78,1,1,1,111,Потерянные
748,378,3,61.8,1,3,1,131,Обычные клиенты
4269,528,2,61.96,1,1,1,111,Потерянные
4799,196,1,62.01,4,1,1,411,Обычные клиенты
2544,263,2,62.03,3,1,1,311,Засыпающие
4329,349,5,62.17,2,5,1,251,Нельзя потерять
1725,412,2,62.23,1,2,1,121,Обычные клиенты
858,506,2,62.51,1,1,1,111,Потерянные
3751,466,3,62.67,1,2,1,121,Обычные клиенты
882,284,2,62.67,3,2,1,321,Засыпающие
3225,193,2,62.72,4,2,1,421,Потенциальные лоялисты
2317,515,2,62.86,1,1,1,111,Потерянные
1626,381,2,62.93,1,1,1,111,Потерянные
1225,424,2,62.99,1,1,1,111,Потерянные
2409,144,3,63.0,4,2,1,421,Потенциальные лоялисты
3438,180,3,63.02,4,2,1,421,Потенциальные лоялисты
2208,257,2,63.18,3,1,1,311,Засыпающие
4792,19,1,63.18,5,1,1,511,Новички
2954,145,1,63.21,4,1,1,411,Обычные клиенты
4170,210,3,63.29,4,3,1,431,Потенциальные лоялисты
3114,199,3,63.29,4,3,1,431,Потенциальные лоялисты
2741,502,2,63.34,1,2,1,121,Обычные клиенты
4961,395,2,63.47,1,1,1,111,Потерянные
823,232,3,63.53,3,3,1,331,Обычные клиенты
182,355,3,63.67,2,3,1,231,Обычные клиенты
4096,391,2,63.87,1,1,1,111,Потерянные
2084,120,1,63.87,5,1,1,511,Новички
4638,439,3,64.09,1,2,1,121,Обычные клиенты
126,133,2,64.28,5,2,1,521,Потенциальные лоялисты
1743,116,2,64.3,5,2,1,521,Потенциальные лоялисты
4558,242,4,64.38,3,3,1,331,Обычные клиенты
4665,310,2,64.44,2,2,1,221,Засыпающие
2274,315,2,64.59,2,2,1,221,Засыпающие
1311,294,1,64.59,3,1,2,312,Засыпающие
4995,155,3,64.71,4,2,2,422,Потенциальные лоялисты
1504,181,3,64.75,4,2,2,422,Потенциальные лоялисты
3649,244,1,64.75,3,1,2,312,Засыпающие
2834,370,2,64.79,2,2,2,222,Засыпающие
3322,217,3,64.89,4,3,2,432,Потенциальные лоялисты
1316,556,1,64.97,1,1,2,112,Потерянные
2328,264,2,65.06,3,1,2,312,Засыпающие
1280,276,2,65.18,3,2,2,322,Засыпающие
2609,308,2,65.25,2,2,2,222,Засыпающие
347,114,2,65.4,5,2,2,522,Потенциальные лоялисты
1031,296,2,65.48,3,2,2,322,Засыпающие
1148,140,2,65.53,5,2,2,522,Потенциальные лоялисты
2877,160,5,65.53,4,4,2,442,Лояльные клиенты
2915,453,1,65.56,1,1,2,112,Потерянные
130,360,3,65.58,2,3,2,232,Обычные клиенты
1431,308,3,65.64,2,2,2,222,Засыпающие
2235,207,2,65.68,4,2,2,422,Потенциальные лоялисты
2667,298,2,65.76,2,2,2,222,Засыпающие
3706,303,1,65.77,2,1,2,212,Засыпающие
4768,380,2,65.77,1,1,2,112,Потерянные
1974,413,3,65.82,1,3,2,132,Обычные клиенты
4808,515,2,65.94,1,1,2,112,Потерянные
1634,136,2,66.02,5,2,2,522,Потенциальные лоялисты
587,370,1,66.06,2,1,2,212,Засыпающие
4898,157,3,66.19,4,2,2,422,Потенциальные лоялисты
2726,348,2,66.45,2,2,2,222,Засыпающие
4029,399,2,66.56,1,1,2,112,Потерянные
2168,323,1,66.58,2,1,2,212,Засыпающие
4340,465,3,66.59,1,2,2,122,Обычные клиенты
3278,136,2,66.8,5,2,2,522,Потенциальные лоялисты
1454,128,2,66.85,5,2,2,522,Потенциальные лоялисты
231,622,1,66.89,1,1,2,112,Потерянные
4601,104,2,66.98,5,1,2,512,Новички
3574,148,1,67.17,4,1,2,412,Обычные клиенты
1167,209,3,67.3,4,3,2,432,Потенциальные лоялисты
120,245,2,67.41,3,1,2,312,Засыпающие
378,392,1,67.5,1,1,2,112,Потерянные
901,440,2,67.56,1,2,2,122,Обычные клиенты
1336,408,2,67.58,1,1,2,112,Потерянные
3336,398,3,67.61,1,3,2,132,Обычные клиенты
4511,379,3,67.68,1,3,2,132,Обычные клиенты
3013,215,4,67.75,4,4,2,442,Лояльные клиенты
1201,414,2,67.76,1,1,2,112,Потерянные
3524,245,2,67.77,3,1,2,312,Засыпающие
3867,13,2,67.81,5,1,2,512,Новички
867,81,3,67.91,5,3,2,532,Потенциальные лоялисты
2769,512,4,68.02,1,3,2,132,Обычные клиенты
1938,321,3,68.05,2,2,2,222,Засыпающие
1500,289,2,68.09,3,2,2,322,Засыпающие
739,78,4,68.26,5,4,2,542,Лояльные клиенты
3341,192,3,68.54,4,3,2,432,Потенциальные лоялисты
1730,211,2,68.57,4,1,2,412,Обычные клиенты
3508,343,2,68.64,2,2,2,222,Засыпающие
2604,114,2,68.66,5,2,2,522,Потенциальные лоялисты
1120,85,3,68.66,5,3,2,532,Потенциальные лоялисты
934,516,3,68.85,1,3,2,132,Обычные клиенты
4152,481,2,68.86,1,2,2,122,Обычные клиенты
4486,69,4,69.22,5,4,2,542,Лояльные клиенты
89,173,2,69.77,4,2,2,422,Потенциальные лоялисты
4473,271,3,69.8,3,3,2,332,Обычные клиенты
2610,352,2,69.87,2,2,2,222,Засыпающие
4335,155,3,69.89,4,2,2,422,Потенциальные лоялисты
2591,383,2,69.96,1,1,2,112,Потерянные
4973,252,3,70.0,3,3,2,332,Обычные клиенты
4847,70,4,70.02,5,4,2,542,Лояльные клиенты
1335,127,4,70.09,5,3,2,532,Потенциальные лоялисты
4949,128,3,70.15,5,3,2,532,Потенциальные лоялисты
4704,352,1,70.19,2,1,2,212,Засыпающие
4534,129,2,70.28,5,2,2,522,Потенциальные лоялисты
1798,141,3,70.32,5,2,2,522,Потенциальные лоялисты
2708,490,1,70.41,1,1,2,112,Потерянные
645,316,1,70.54,2,1,2,212,Засыпающие
1503,227,2,70.55,3,1,2,312,Засыпающие
1029,312,2,70.6,2,2,2,222,Засыпающие
1833,27,3,70.61,5,3,2,532,Потенциальные лоялисты
4127,239,2,70.74,3,1,2,312,Засыпающие
1752,309,3,70.8,2,2,2,222,Засыпающие
384,150,2,70.95,4,2,2,422,Потенциальные лоялисты
2530,129,2,71.11,5,2,2,522,Потенциальные лоялисты
4568,409,2,71.11,1,1,2,112,Потерянные
2432,483,1,71.18,1,1,2,112,Потерянные
2627,349,1,71.26,2,1,2,212,Засыпающие
4160,322,3,71.28,2,2,2,222,Засыпающие
1268,335,3,71.4,2,2,2,222,Засыпающие
4435,186,3,71.49,4,2,2,422,Потенциальные лоялисты
4298,494,2,71.49,1,2,2,122,Обычные клиенты
124,145,3,71.5,4,2,2,422,Потенциальные лоялисты
4187,601,1,71.51,1,1,2,112,Потерянные
1823,183,2,71.59,4,2,2,422,Потенциальные лоялисты
2557,91,3,71.63,5,3,2,532,Потенциальные лоялисты
249,124,1,71.67,5,1,2,512,Новички
4384,270,3,71.69,3,3,2,332,Обычные клиенты
1731,371,2,71.69,2,2,2,222,Засыпающие
2022,255,3,71.79,3,3,2,332,Обычные клиенты
2386,203,2,71.9,4,2,2,422,Потенциальные лоялисты
2659,341,2,72.04,2,2,2,222,Засыпающие
3395,319,3,72.05,2,2,2,222,Засыпающие
3871,126,2,72.08,5,2,2,522,Потенциальные лоялисты
3389,46,3,72.17,5,2,2,522,Потенциальные лоялисты
129,335,3,72.23,2,2,2,222,Засыпающие
3148,140,3,72.24,5,2,2,522,Потенциальные лоялисты
3271,441,3,72.25,1,2,2,122,Обычные клиенты
804,522,2,72.34,1,1,2,112,Потерянные
3603,628,1,72.42,1,1,2,112,Потерянные
1265,233,3,72.51,3,3,2,332,Обычные клиенты
1828,228,2,72.52,3,1,2,312,Засыпающие
2921,271,2,72.68,3,1,2,312,Засыпающие
186,255,1,72.77,3,1,2,312,Засыпающие
2603,330,2,72.8,2,2,2,222,Засыпающие
3916,266,2,72.83,3,1,2,312,Засыпающие
466,213,2,72.86,4,1,2,412,Обычные клиенты
2723,402,2,72.89,1,1,2,112,Потерянные
2113,161,2,72.95,4,2,2,422,Потенциальные лоялисты
4483,233,3,73.03,3,3,2,332,Обычные клиенты
3756,69,3,73.04,5,3,2,532,Потенциальные лоялисты
3057,288,2,73.09,3,2,2,322,Засыпающие
2643,213,3,73.25,4,3,2,432,Потенциальные лоялисты
724,284,4,73.4,3,4,2,342,Обычные клиенты
1471,460,4,73.44,1,3,2,132,Обычные клиенты
2533,196,1,73.5,4,1,2,412,Обычные клиенты
1815,161,4,73.56,4,4,2,442,Лояльные клиенты
2268,375,1,73.59,2,1,2,212,Засыпающие
1552,370,1,73.62,2,1,2,212,Засыпающие
3044,407,2,73.62,1,1,2,112,Потерянные
4640,22,6,73.63,5,5,2,552,Лояльные клиенты
407,354,3,73.69,2,2,2,222,Засыпающие
995,78,3,73.8,5,3,2,532,Потенциальные лоялисты
4787,158,2,73.92,4,2,2,422,Потенциальные лоялисты
4592,522,1,74.0,1,1,2,112,Потерянные
3922,335,2,74.0,2,2,2,222,Засыпающие
2996,409,1,74.06,1,1,2,112,Потерянные
479,216,3,74.08,4,3,2,432,Потенциальные лоялисты
4100,64,4,74.08,5,4,2,542,Лояльные клиенты
3791,355,3,74.17,2,3,2,232,Обычные клиенты
852,62,3,74.21,5,3,2,532,Потенциальные лоялисты
3735,213,3,74.27,4,3,2,432,Потенциальные лоялисты
4850,65,3,74.27,5,3,2,532,Потенциальные лоялисты
1076,381,3,74.28,1,3,2,132,Обычные клиенты
1001,254,3,74.5,3,3,2,332,Обычные клиенты
2553,140,2,74.51,5,2,2,522,Потенциальные лоялисты
2880,132,3,74.67,5,3,2,532,Потенциальные лоялисты
1921,274,1,74.7,3,1,2,312,Засыпающие
3652,371,3,74.71,2,3,2,232,Обычные клиенты
4707,213,3,74.75,4,3,2,432,Потенциальные лоялисты
4922,110,3,75.0,5,3,2,532,Потенциальные лоялисты
780,325,3,75.01,2,2,2,222,Засыпающие
821,213,2,75.01,4,1,2,412,Обычные клиенты
3698,458,2,75.03,1,2,2,122,Обычные клиенты
4485,60,3,75.21,5,3,2,532,Потенциальные лоялисты
2265,409,1,75.26,1,1,2,112,Потерянные
1827,334,2,75.26,2,2,2,222,Засыпающие
3130,187,1,75.53,4,1,2,412,Обычные клиенты
2507,408,1,75.57,1,1,2,112,Потерянные
3280,102,1,75.65,5,1,2,512,Новички
4851,93,3,75.74,5,3,2,532,Потенциальные лоялисты
2203,166,2,75.76,4,2,2,422,Потенциальные лоялисты
4237,265,3,75.8,3,3,2,332,Обычные клиенты
4613,34,2,75.82,5,2,2,522,Потенциальные лоялисты
3170,56,3,75.94,5,3,2,532,Потенциальные лоялисты
2768,344,1,75.97,2,1,2,212,Засыпающие
3487,250,3,75.98,3,3,2,332,Обычные клиенты
1592,188,3,75.98,4,2,2,422,Потенциальные лоялисты
484,169,2,76.18,4,2,2,422,Потенциальные лоялисты
1064,301,3,76.25,2,2,2,222,Засыпающие
4762,653,1,76.57,1,1,2,112,Потерянные
3844,410,2,76.77,1,1,2,112,Потерянные
2177,246,3,76.84,3,3,2,332,Обычные клиенты
4075,384,2,76.92,1,1,2,112,Потерянные
1389,395,4,77.19,1,4,2,142,Нельзя потерять
2773,444,2,77.2,1,2,2,122,Обычные клиенты
383,218,3,77.22,4,3,2,432,Потенциальные лоялисты
1795,238,2,77.23,3,1,2,312,Засыпающие
1582,359,1,77.43,2,1,2,212,Засыпающие
3356,426,2,77.47,1,2,2,122,Обычные клиенты
1160,253,4,77.52,3,3,2,332,Обычные клиенты
3231,291,2,77.73,3,2,2,322,Засыпающие
2483,462,2,77.75,1,2,2,122,Обычные клиенты
2615,138,1,77.76,5,1,2,512,Новички
4535,137,1,78.08,5,1,2,512,Новички
4407,254,2,78.14,3,1,2,312,Засыпающие
2006,483,1,78.2,1,1,2,112,Потерянные
4110,460,2,78.27,1,2,2,122,Обычные клиенты
554,208,3,78.28,4,3,2,432,Потенциальные лоялисты
2415,219,2,78.34,4,1,2,412,Обычные клиенты
964,401,4,78.34,1,4,2,142,Нельзя потерять
810,82,3,78.35,5,3,2,532,Потенциальные лоялисты
1035,399,3,78.5,1,3,2,132,Обычные клиенты
770,192,3,78.51,4,3,2,432,Потенциальные лоялисты
4972,160,3,78.52,4,2,2,422,Потенциальные лоялисты
3622,350,3,78.53,2,2,2,222,Засыпающие
1683,153,2,78.78,4,2,2,422,Потенциальные лоялисты
638,489,1,78.81,1,1,2,112,Потерянные
1297,309,3,78.83,2,2,2,222,Засыпающие
3051,500,2,78.91,1,2,2,122,Обычные клиенты
316,455,3,78.97,1,2,2,122,Обычные клиенты
3886,347,2,79.07,2,2,2,222,Засыпающие
4862,265,3,79.15,3,3,2,332,Обычные клиенты
2450,81,3,79.35,5,3,2,532,Потенциальные лоялисты
2827,63,3,79.37,5,3,2,532,Потенциальные лоялисты
3708,308,3,79.43,2,2,2,222,Засыпающие
4663,158,3,79.44,4,2,2,422,Потенциальные лоялисты
1038,263,2,79.51,3,1,2,312,Засыпающие
2713,238,3,79.52,3,3,2,332,Обычные клиенты
2598,172,2,79.56,4,2,2,422,Потенциальные лоялисты
334,376,3,79.68,2,3,2,232,Обычные клиенты
4868,296,3,79.87,3,3,2,332,Обычные клиенты
324,235,3,79.87,3,3,2,332,Обычные клиенты
1479,389,2,80.05,1,1,2,112,Потерянные
2794,438,2,80.07,1,2,2,122,Обычные клиенты
110,391,2,80.27,1,1,2,112,Потерянные
223,217,1,80.39,4,1,2,412,Обычные клиенты
3670,148,2,80.5,4,2,2,422,Потенциальные лоялисты
542,207,1,80.51,4,1,2,412,Обычные клиенты
2489,64,3,80.68,5,3,2,532,Потенциальные лоялисты
2873,89,2,80.73,5,1,2,512,Новички
1233,430,2,80.73,1,2,2,122,Обычные клиенты
2663,193,2,80.95,4,2,2,422,Потенциальные лоялисты
2786,338,3,81.06,2,2,2,222,Засыпающие
1464,612,2,81.16,1,1,2,112,Потерянные
3712,316,3,81.16,2,2,2,222,Засыпающие
3112,429,4,81.23,1,4,2,142,Нельзя потерять
7,406,3,81.3,1,3,2,132,Обычные клиенты
4162,141,2,81.37,5,2,2,522,Потенциальные лоялисты
699,118,3,81.39,5,3,2,532,Потенциальные лоялисты
735,206,2,81.4,4,2,2,422,Потенциальные лоялисты
3279,493,2,81.87,1,2,2,122,Обычные клиенты
485,359,2,81.94,2,2,2,222,Засыпающие
4105,229,2,82.04,3,1,2,312,Засыпающие
4208,235,2,82.12,3,1,2,312,Засыпающие
2715,181,4,82.26,4,4,2,442,Лояльные клиенты
1496,433,3,82.27,1,3,2,132,Обычные клиенты
4978,154,3,82.37,4,2,2,422,Потенциальные лоялисты
2658,420,2,82.38,1,1,2,112,Потерянные
3089,250,3,82.44,3,3,2,332,Обычные клиенты
4788,79,3,82.49,5,3,2,532,Потенциальные лоялисты
1163,309,3,82.57,2,2,2,222,Засыпающие
4397,236,3,82.75,3,3,2,332,Обычные клиенты
2212,408,2,82.82,1,1,2,112,Потерянные
2745,332,2,82.83,2,2,2,222,Засыпающие
3519,360,2,82.89,2,2,2,222,Засыпающие
4541,313,3,82.93,2,2,2,222,Засыпающие
4508,254,3,83.08,3,3,2,332,Обычные клиенты
2815,155,1,83.6,4,1,2,412,Обычные клиенты
4693,352,2,83.63,2,2,2,222,Засыпающие
2678,250,2,83.67,3,1,2,312,Засыпающие
135,365,4,83.69,2,3,2,232,Обычные клиенты
1086,510,4,83.87,1,3,2,132,Обычные клиенты
379,349,4,83.9,2,4,2,242,Нельзя потерять
1053,129,2,83.9,5,2,2,522,Потенциальные лоялисты
4206,202,3,83.92,4,3,2,432,Потенциальные лоялисты
2079,592,1,83.95,1,1,2,112,Потерянные
3301,242,3,84.02,3,3,2,332,Обычные клиенты
494,202,2,84.14,4,2,2,422,Потенциальные лоялисты
990,252,3,84.16,3,3,2,332,Обычные клиенты
3434,182,4,84.19,4,4,2,442,Лояльные клиенты
4810,238,3,84.57,3,3,2,332,Обычные клиенты
4761,238,2,84.6,3,1,2,312,Засыпающие
2711,216,3,84.78,4,3,2,432,Потенциальные лоялисты
3136,293,2,84.8,3,2,2,322,Засыпающие
1090,60,3,84.85,5,3,2,532,Потенциальные лоялисты
4547,469,2,84.89,1,2,2,122,Обычные клиенты
4805,407,4,84.97,1,4,2,142,Нельзя потерять
2313,140,3,84.97,5,2,2,522,Потенциальные лоялисты
391,131,1,85.19,5,1,2,512,Новички
1013,368,2,85.46,2,2,2,222,Засыпающие
3383,209,2,85.51,4,2,2,422,Потенциальные лоялисты
3923,313,4,85.53,2,4,2,242,Нельзя потерять
1119,508,2,85.62,1,1,2,112,Потерянные
2393,128,3,85.64,5,3,2,532,Потенциальные лоялисты
4611,272,3,85.77,3,3,2,332,Обычные клиенты
4614,242,4,85.91,3,3,2,332,Обычные клиенты
515,114,4,85.95,5,3,2,532,Потенциальные лоялисты
723,227,3,85.95,3,3,2,332,Обычные клиенты
49,625,1,85.97,1,1,2,112,Потерянные
1513,305,2,86.11,2,2,2,222,Засыпающие
2662,268,2,86.12,3,1,2,312,Засыпающие
4001,376,3,86.19,2,3,2,232,Обычные клиенты
133,423,3,86.31,1,3,2,132,Обычные клиенты
443,357,4,86.33,2,3,2,232,Обычные клиенты
961,344,1,86.37,2,1,2,212,Засыпающие
1063,326,2,86.43,2,2,2,222,Засыпающие
3661,358,3,86.43,2,3,2,232,Обычные клиенты
364,226,3,86.58,3,3,2,332,Обычные клиенты
173,175,2,86.59,4,2,2,422,Потенциальные лоялисты
1732,209,3,86.6,4,3,2,432,Потенциальные лоялисты
577,334,2,86.63,2,2,2,222,Засыпающие
296,225,2,86.67,3,1,2,312,Засыпающие
4675,324,2,86.67,2,2,2,222,Засыпающие
2198,188,3,86.69,4,2,2,422,Потенциальные лоялисты
885,344,1,86.71,2,1,2,212,Засыпающие
2303,98,1,86.77,5,1,2,512,Новички
4826,493,2,86.94,1,2,2,122,Обычные клиенты
4682,376,3,87.0,1,3,2,132,Обычные клиенты
4378,220,2,87.07,3,1,2,312,Засыпающие
2140,69,4,87.15,5,4,2,542,Лояльные клиенты
352,346,2,87.18,2,2,2,222,Засыпающие
2462,30,3,87.49,5,3,2,532,Потенциальные лоялисты
1763,263,2,87.62,3,1,2,312,Засыпающие
2463,145,2,87.7,4,2,2,422,Потенциальные лоялисты
3094,171,2,87.74,4,2,2,422,Потенциальные лоялисты
4322,83,1,87.75,5,1,2,512,Новички
4307,429,3,87.86,1,3,2,132,Обычные клиенты
2552,419,1,88.17,1,1,2,112,Потерянные
2798,186,2,88.27,4,2,2,422,Потенциальные лоялисты
2429,163,5,88.33,4,4,2,442,Лояльные клиенты
656,325,3,88.33,2,2,2,222,Засыпающие
4618,466,3,88.35,1,2,2,122,Обычные клиенты
1255,300,5,88.37,2,4,2,242,Нельзя потерять
1573,412,3,88.57,1,3,2,132,Обычные клиенты
4138,286,2,88.66,3,2,2,322,Засыпающие
4320,174,2,88.72,4,2,2,422,Потенциальные лоялисты
4606,196,3,88.74,4,3,2,432,Потенциальные лоялисты
5000,126,3,88.82,5,3,2,532,Потенциальные лоялисты
993,258,2,89.3,3,1,2,312,Засыпающие
2154,170,4,89.43,4,4,2,442,Лояльные клиенты
4832,346,2,89.64,2,1,2,212,Засыпающие
1826,436,3,89.82,1,3,2,132,Обычные клиенты
1442,249,2,89.95,3,1,2,312,Засыпающие
1114,205,4,90.0,4,4,2,442,Лояльные клиенты
3101,264,3,90.03,3,3,2,332,Обычные клиенты
1082,169,4,90.21,4,4,2,442,Лояльные клиенты
3938,79,3,90.27,5,3,2,532,Потенциальные лоялисты
1372,532,3,90.47,1,3,2,132,Обычные клиенты
25,58,1,90.51,5,1,2,512,Новички
320,255,3,90.56,3,3,2,332,Обычные клиенты
1243,73,1,90.6,5,1,2,512,Новички
1472,365,1,90.61,2,1,2,212,Засыпающие
3234,74,3,90.67,5,3,2,532,Потенциальные лоялисты
3709,326,2,90.73,2,2,2,222,Засыпающие
633,108,2,90.75,5,1,2,512,Новички
635,408,4,90.77,1,4,2,142,Нельзя потерять
2211,115,3,90.8,5,3,2,532,Потенциальные лоялисты
2137,72,2,90.97,5,1,2,512,Новички
1560,327,3,91.01,2,2,2,222,Засыпающие
1211,198,3,91.17,4,3,2,432,Потенциальные лоялисты
1817,374,2,91.21,2,2,2,222,Засыпающие
2141,349,4,91.21,2,4,2,242,Нельзя потерять
4423,356,2,91.27,2,2,2,222,Засыпающие
1395,215,3,91.32,4,3,2,432,Потенциальные лоялисты
327,357,1,91.35,2,1,2,212,Засыпающие
29,288,3,91.49,3,3,2,332,Обычные клиенты
4272,317,4,91.72,2,4,2,242,Нельзя потерять
2438,369,5,91.74,2,5,2,252,Нельзя потерять
504,410,4,91.87,1,4,2,142,Нельзя потерять
648,525,2,91.88,1,1,2,112,Потерянные
71,200,3,91.95,4,3,2,432,Потенциальные лоялисты
570,107,3,91.96,5,3,2,532,Потенциальные лоялисты
3206,520,2,91.99,1,1,2,112,Потерянные
3397,86,5,92.02,5,4,2,542,Лояльные клиенты
1022,375,2,92.05,2,2,2,222,Засыпающие
1193,68,3,92.06,5,3,2,532,Потенциальные лоялисты
3062,396,3,92.07,1,3,2,132,Обычные клиенты
2721,80,3,92.13,5,3,2,532,Потенциальные лоялисты
3526,100,5,92.22,5,4,2,542,Лояльные клиенты
3402,198,3,92.25,4,3,2,432,Потенциальные лоялисты
3355,169,4,92.34,4,4,2,442,Лояльные клиенты
4471,306,2,92.35,2,2,2,222,Засыпающие
2899,139,2,92.43,5,2,2,522,Потенциальные лоялисты
88,308,2,92.61,2,2,2,222,Засыпающие
146,164,3,92.61,4,2,2,422,Потенциальные лоялисты
692,256,2,92.66,3,1,2,312,Засыпающие
958,325,2,92.74,2,2,2,222,Засыпающие
4921,178,2,92.79,4,2,2,422,Потенциальные лоялисты
3724,346,2,92.82,2,2,2,222,Засыпающие
3750,30,1,92.83,5,1,2,512,Новички
4065,415,3,92.9,1,3,2,132,Обычные клиенты
1189,155,4,93.01,4,4,2,442,Лояльные клиенты
3555,105,3,93.22,5,3,2,532,Потенциальные лоялисты
3181,270,2,93.25,3,1,2,312,Засыпающие
895,192,3,93.26,4,3,2,432,Потенциальные лоялисты
809,339,3,93.28,2,2,2,222,Засыпающие
1736,216,2,93.31,4,1,2,412,Обычные клиенты
341,213,2,93.33,4,1,2,412,Обычные клиенты
216,293,2,93.44,3,2,2,322,Засыпающие
1401,29,4,93.51,5,3,2,532,Потенциальные лоялисты
4010,178,3,93.62,4,2,2,422,Потенциальные лоялисты
2709,537,1,93.69,1,1,2,112,Потерянные
3287,376,1,93.71,2,1,2,212,Засыпающие
4164,135,3,93.86,5,2,2,522,Потенциальные лоялисты
3805,44,4,93.95,5,3,2,532,Потенциальные лоялисты
1446,355,4,94.01,2,4,2,242,Нельзя потерять
2451,360,2,94.21,2,2,2,222,Засыпающие
338,375,2,94.22,2,2,2,222,Засыпающие
567,160,4,94.28,4,4,2,442,Лояльные клиенты
1704,126,3,94.28,5,3,2,532,Потенциальные лоялисты
2215,293,5,94.37,3,4,2,342,Обычные клиенты
2447,160,2,94.61,4,2,2,422,Потенциальные лоялисты
337,410,2,94.62,1,1,2,112,Потерянные
2908,402,2,94.72,1,1,2,112,Потерянные
1312,118,4,94.73,5,3,2,532,Потенциальные лоялисты
785,427,3,94.97,1,3,2,132,Обычные клиенты
4505,127,1,95.03,5,1,2,512,Новички
1132,155,3,95.05,4,2,2,422,Потенциальные лоялисты
2427,350,1,95.05,2,1,2,212,Засыпающие
1784,161,4,95.07,4,4,2,442,Лояльные клиенты
2302,214,3,95.07,4,3,2,432,Потенциальные лоялисты
410,319,3,95.16,2,2,2,222,Засыпающие
2390,206,2,95.45,4,2,2,422,Потенциальные лоялисты
537,187,4,95.46,4,4,2,442,Лояльные клиенты
1647,194,3,95.48,4,3,2,432,Потенциальные лоялисты
1948,215,3,95.69,4,3,2,432,Потенциальные лоялисты
1689,443,3,95.72,1,2,2,122,Обычные клиенты
1777,234,2,95.72,3,1,2,312,Засыпающие
187,236,4,95.73,3,3,2,332,Обычные клиенты
201,126,4,95.76,5,3,2,532,Потенциальные лоялисты
730,430,2,95.77,1,2,2,122,Обычные клиенты
2905,103,6,95.88,5,5,2,552,Лояльные клиенты
900,379,4,95.96,1,3,2,132,Обычные клиенты
4054,395,2,96.02,1,1,2,112,Потерянные
1990,461,1,96.2,1,1,2,112,Потерянные
2088,258,4,96.24,3,3,2,332,Обычные клиенты
3536,162,5,96.44,4,4,2,442,Лояльные клиенты
564,166,2,96.53,4,2,2,422,Потенциальные лоялисты
4258,369,2,96.7,2,2,2,222,Засыпающие
4988,299,1,96.78,2,1,2,212,Засыпающие
4539,275,3,96.92,3,3,2,332,Обычные клиенты
1928,66,2,97.06,5,1,2,512,Новички
2488,147,4,97.52,4,4,2,442,Лояльные клиенты
2272,489,2,97.61,1,2,2,122,Обычные клиенты
4064,65,3,97.72,5,3,2,532,Потенциальные лоялисты
4895,304,4,97.78,2,3,2,232,Обычные клиенты
596,141,3,97.87,5,2,2,522,Потенциальные лоялисты
3666,87,3,97.87,5,3,2,532,Потенциальные лоялисты
4333,109,3,97.89,5,3,2,532,Потенциальные лоялисты
935,184,3,97.95,4,2,2,422,Потенциальные лоялисты
1645,240,3,98.05,3,3,2,332,Обычные клиенты
4584,409,2,98.15,1,1,2,112,Потерянные
2078,353,2,98.19,2,2,2,222,Засыпающие
4409,132,3,98.34,5,2,2,522,Потенциальные лоялисты
1891,294,4,98.38,3,4,2,342,Обычные клиенты
1906,294,4,98.41,3,4,2,342,Обычные клиенты
2467,469,1,98.64,1,1,2,112,Потерянные
637,167,3,98.84,4,2,2,422,Потенциальные лоялисты
709,110,5,98.87,5,5,2,552,Лояльные клиенты
3173,281,2,99.11,3,2,2,322,Засыпающие
2527,298,3,99.12,2,2,2,222,Засыпающие
421,204,4,99.12,4,4,2,442,Лояльные клиенты
4213,376,3,99.29,2,3,2,232,Обычные клиенты
3515,306,3,99.65,2,2,2,222,Засыпающие
4576,305,3,99.78,2,2,2,222,Засыпающие
3748,96,2,99.8,5,1,2,512,Новички
2370,274,5,99.83,3,5,2,352,Обычные клиенты
2688,244,4,99.92,3,3,2,332,Обычные клиенты
3012,468,2,100.06,1,2,2,122,Обычные клиенты
1757,135,3,100.08,5,2,2,522,Потенциальные лоялисты
1057,237,3,100.21,3,3,2,332,Обычные клиенты
4906,263,2,100.25,3,1,2,312,Засыпающие
2681,254,4,100.26,3,3,2,332,Обычные клиенты
557,236,3,100.26,3,3,2,332,Обычные клиенты
1071,203,3,100.37,4,3,2,432,Потенциальные лоялисты
2043,251,3,100.5,3,3,2,332,Обычные клиенты
488,277,2,100.55,3,2,2,322,Засыпающие
3611,174,2,100.57,4,2,2,422,Потенциальные лоялисты
4553,191,2,100.77,4,2,2,422,Потенциальные лоялисты
1273,345,2,100.94,2,2,2,222,Засыпающие
